"Series","Unilever NV 3m 5m"
"Signal","OGMA"
"Generations","1000"
"Ending","max generations were reached"
"Best Strategy","1100110010101000110001101110100000000010000010000000000000000000	","Accuracy","0.938161993769"
"Unique Strats","9999"
"0","0.499611962617","0.929595015576","0.0696261682243"
"1","0.678924049844","0.930529595016","0.0755451713396"
"2","0.801347087227","0.930529595016","0.0878504672897"
"3","0.844585280374","0.932710280374","0.128037383178"
"4","0.861893862928","0.933333333333","0.119314641745"
"5","0.872156417445","0.933644859813","0.116978193146"
"6","0.878566775701","0.933644859813","0.123676012461"
"7","0.880946542056","0.936604361371","0.163551401869"
"8","0.883520965732","0.936604361371","0.127570093458"
"9","0.883477242991","0.93707165109","0.119003115265"
"10","0.884877056075","0.93707165109","0.123676012461"
"11","0.884606697819","0.93707165109","0.120249221184"
"12","0.884326760125","0.93707165109","0.16277258567"
"13","0.88413376947","0.93707165109","0.121028037383"
"14","0.886882336449","0.93722741433","0.128660436137"
"15","0.88584728972","0.93722741433","0.12445482866"
"16","0.886594563863","0.93722741433","0.158722741433"
"17","0.888155280374","0.93722741433","0.127570093458"
"18","0.88689623053","0.93722741433","0.163551401869"
"19","0.885607819315","0.93753894081","0.157476635514"
"20","0.887030140187","0.93753894081","0.166822429907"
"21","0.88879076324","0.93753894081","0.135825545171"
"22","0.889204813084","0.93753894081","0.157320872274"
"23","0.886660919003","0.93753894081","0.158255451713"
"24","0.886943831776","0.93769470405","0.133644859813"
"25","0.887011090343","0.93769470405","0.161682242991"
"26","0.887008785047","0.93769470405","0.161214953271"
"27","0.888366028037","0.93769470405","0.169781931464"
"28","0.887572165109","0.93769470405","0.164485981308"
"29","0.886922601246","0.93769470405","0.127881619938"
"30","0.888630872274","0.93769470405","0.158099688474"
"31","0.888952679128","0.93769470405","0.204672897196"
"32","0.889254330218","0.93769470405","0.130529595016"
"33","0.88644123053","0.93769470405","0.163395638629"
"34","0.886423629283","0.93769470405","0.166510903427"
"35","0.886841214953","0.93769470405","0.167289719626"
"36","0.887209080997","0.93769470405","0.176323987539"
"37","0.88747423676","0.93769470405","0.166355140187"
"38","0.888536401869","0.93769470405","0.165732087227"
"39","0.888955685358","0.93769470405","0.167289719626"
"40","0.887908208723","0.93785046729","0.161838006231"
"41","0.888138925234","0.93785046729","0.16246105919"
"42","0.889779937695","0.93785046729","0.1246105919"
"43","0.887184984424","0.93785046729","0.176947040498"
"44","0.888923193146","0.93785046729","0.132554517134"
"45","0.887996074766","0.93785046729","0.138317757009"
"46","0.888939672897","0.93785046729","0.135358255452"
"47","0.887292242991","0.93785046729","0.164330218069"
"48","0.888147367601","0.93785046729","0.127725856698"
